time,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,playerName, xPos , yPos, zPos, xCamRot, yCamRot, score, PatchSelection,
195,Francisco,283.2,3.2,94,0,294.2,0, No Selection, ozmar,84.2,3.3,164.8,0,6.8,11, Desert, Daniel,77.1,3.6,192.6,0,181.5,7, Desert, JoseCuellar,125.3,0.8,141.7,0,7.8,8, Desert, Jose Angel Ruiz Garcia,99.5,1.8,657.4,0,167,5, Forest, alan,93.2,2.8,147.1,0,13.7,10, Desert, damselfly,13,1.1,23.6,0,259.6,0, No Selection, 
196,Francisco,278.6,3.3,100.1,0,294.2,0, No Selection, ozmar,84.2,3.3,164.8,0,6.8,11, Desert, Daniel,77.1,3.7,192.2,0,181.5,7, Desert, JoseCuellar,126.9,0.5,150.6,0,318.3,8, Desert, Jose Angel Ruiz Garcia,100,1.9,656.5,0,137,5, Forest, alan,93.2,2.8,147.1,0,16.6,10, Desert, damselfly,13,1.1,23.2,0,252.7,0, No Selection, 
197,Francisco,283.6,3.5,110,0,336.2,0, No Selection, ozmar,84.9,3.5,170.5,0,6.8,12, Desert, Daniel,76.5,4,190,0,182.6,8, Desert, JoseCuellar,126.9,0.5,150.6,0,265,8, Desert, Jose Angel Ruiz Garcia,100,1.9,656.5,0,137,5, Forest, alan,93.2,2.8,147.1,0,16.6,10, Desert, damselfly,13,1.1,20.1,0,252.7,0, No Selection, 
198,Francisco,283.9,3,121,0,345.2,0, No Selection, ozmar,86,3.5,182.2,0,359,12, Desert, Daniel,75.5,4.4,187.2,0,177.9,8, Desert, JoseCuellar,126.9,0.5,150.6,0,260,8, Desert, Jose Angel Ruiz Garcia,100,1.9,656.5,0,137,5, Forest, alan,96.9,3,154.5,0,34,10, Desert, damselfly,13,1.2,19.3,0,261.3,0, No Selection, 
199,Francisco,281.6,2.5,132.3,0,350.9,0, No Selection, ozmar,85.4,3.5,187.8,0,3.2,12, Desert, Daniel,77.2,4.4,183.6,0,177.9,8, Desert, JoseCuellar,125.8,0.6,150.5,0,266.6,8, Desert, Jose Angel Ruiz Garcia,99.9,2.3,654.8,0,196.2,5, Forest, alan,99.4,3.2,157.1,0,42.6,10, Desert, damselfly,13,1.2,19.3,0,272.4,0, No Selection, 
200,Francisco,279.7,1.6,144.8,0,349.7,0, No Selection, ozmar,85.4,3.5,187.8,0,3.2,12, Desert, Daniel,76,4.3,184.5,0,177.9,8, Desert, JoseCuellar,122.2,1,159.4,0,3.4,8, Desert, Jose Angel Ruiz Garcia,89.7,1.8,649.5,0,249,5, Forest, alan,99.2,3.1,156.5,0,42.6,10, Desert, damselfly,13,1.2,19.3,0,272.4,0, No Selection, 
201,Francisco,279.3,1.5,156.3,0,356.2,0, No Selection, ozmar,85.4,3.5,187.8,0,3.2,12, Desert, Daniel,76,4.3,184.5,0,177.9,8, Desert, JoseCuellar,122.3,1,172.3,0,350.5,8, Desert, Jose Angel Ruiz Garcia,80.2,1.3,641.7,0,243.5,5, Forest, alan,99.2,3.1,156.5,0,42.6,10, Desert, damselfly,13,1.2,19.3,0,272.4,0, No Selection, 
202,Francisco,279.5,1.4,168.9,0,356.2,0, No Selection, ozmar,85.3,3.4,189.5,0,349.2,12, Desert, Daniel,77.9,4,180.7,0,177.9,8, Desert, JoseCuellar,120.7,1.4,183.1,0,357.1,8, Desert, Jose Angel Ruiz Garcia,78.9,1.2,641.1,0,259.5,5, Forest, alan,101.7,3.3,159.2,0,42.6,10, Desert, damselfly,13,1.1,19.8,0,272.4,0, No Selection, 
203,Francisco,278.2,1.2,180.6,0,351.3,0, No Selection, ozmar,77.8,3.1,199,0,317.7,12, Desert, Daniel,78.9,3.6,169.2,0,188.5,8, Desert, JoseCuellar,120.1,0.9,194.6,0,354.4,8, Desert, Jose Angel Ruiz Garcia,78.9,1.2,641.1,0,259.5,5, Forest, alan,107.3,3.1,164.5,0,47.4,10, Desert, damselfly,13,1.2,20.3,0,272.4,0, No Selection, 
204,Francisco,276.4,1.1,191.9,0,351.3,0, No Selection, ozmar,69.2,3.2,206.9,0,311.6,12, Desert, Daniel,77.6,3.2,160.7,0,201.8,8, Desert, JoseCuellar,118.1,0.8,203.7,0,350,8, Desert, Jose Angel Ruiz Garcia,78.9,1.2,641.1,0,259.5,5, Forest, alan,107.3,3.1,164.5,0,47.4,10, Desert, damselfly,13,1.3,20.9,0,272.4,0, No Selection, 
205,Francisco,274.6,1.1,204.5,0,352.3,0, No Selection, ozmar,62.2,3.6,213.1,0,316.5,12, Desert, Daniel,77.1,3.2,160.6,0,201.8,8, Desert, JoseCuellar,118.1,0.8,203.7,0,354.4,8, Desert, Jose Angel Ruiz Garcia,73.9,1.1,640.2,0,259.5,5, Forest, alan,107.3,3.1,164.5,0,47.4,10, Desert, damselfly,13,1.1,21.3,0,272.4,0, No Selection, 
206,Francisco,273.1,1.1,216,0,352.3,0, No Selection, ozmar,62.2,3.6,213.1,0,322.1,12, Desert, Daniel,77.1,3.2,160.6,0,201.8,8, Desert, JoseCuellar,118.1,0.8,203.7,0,354.4,8, Desert, Jose Angel Ruiz Garcia,70.9,1.1,639.6,0,259.5,5, Forest, alan,107.5,3.1,164.7,0,47.4,10, Desert, damselfly,13,1.1,21.9,0,272.4,0, No Selection, 
207,Francisco,272.1,1.1,227.4,0,349.7,0, No Selection, ozmar,62.2,3.6,213.1,0,322.1,12, Desert, Daniel,77,3.2,160.4,0,201.8,8, Desert, JoseCuellar,118.1,0.8,203.8,0,354.4,8, Desert, Jose Angel Ruiz Garcia,70.9,1.1,639.6,0,259.5,5, Forest, alan,107,3.2,172.6,0,341.6,10, Desert, damselfly,13,1.1,21.3,0,256.8,0, No Selection, 
208,Francisco,278.3,1.1,238.4,0,328.1,0, No Selection, ozmar,62.1,3.6,213.2,0,322.1,12, Desert, Daniel,73.3,3.4,151,0,201.8,8, Desert, JoseCuellar,123.3,1.2,211.5,0,29,8, Desert, Jose Angel Ruiz Garcia,70.9,1.1,639.6,0,259.5,5, Forest, alan,102.4,3.3,182.4,0,1,10, Desert, damselfly,13,1.1,19.8,0,309,0, No Selection, 
209,Francisco,279.3,1.1,249.9,0,319.7,0, No Selection, ozmar,57.1,4,222.1,0,342.4,12, Desert, Daniel,70.4,3.1,144.5,0,201.8,8, Desert, JoseCuellar,123.6,1.2,212,0,29,8, Desert, Jose Angel Ruiz Garcia,69.6,1.1,638.7,0,235.3,6, Forest, alan,101.3,2.4,193.9,0,338.8,10, Desert, damselfly,13,1.1,19.8,0,312,0, No Selection, 
210,Francisco,283.1,1.1,262.1,0,340.9,0, No Selection, ozmar,54.9,4,228.1,0,340.1,12, Desert, Daniel,70.3,3.1,144.4,0,201.8,8, Desert, JoseCuellar,123.6,1.2,212,0,29,8, Desert, Jose Angel Ruiz Garcia,59.6,1.4,632.4,0,249.4,6, Forest, alan,96.7,2,205,0,335.2,10, Desert, damselfly,13,1.1,24.9,0,280,0, No Selection, 
211,Francisco,289,1.1,271.9,0,347.8,0, No Selection, ozmar,54.9,4,228.1,0,340.1,12, Desert, Daniel,70.3,3.1,144.4,0,201.8,8, Desert, JoseCuellar,123.6,1.2,212,0,29,8, Desert, Jose Angel Ruiz Garcia,53.6,2.1,633.2,0,262,6, Forest, alan,93.5,2.2,212.1,0,335.2,10, Desert, damselfly,13,1.1,24.9,0,229,0, No Selection, 
212,Francisco,287.4,1.1,282.7,0,287.1,0, No Selection, ozmar,54.9,4,228.1,0,340.1,12, Desert, Daniel,70.2,3,142.5,0,201.8,8, Desert, JoseCuellar,125.7,1.3,219.1,0,355.1,8, Desert, Jose Angel Ruiz Garcia,53.6,1.6,633.2,0,192.3,6, Forest, alan,93.5,2.2,212.1,0,326.2,10, Desert, damselfly,13,1.1,20.2,0,242.4,0, No Selection, 
213,Francisco,279.7,1.1,292.2,0,220.1,0, No Selection, ozmar,54.5,4,229.2,0,341.9,12, Desert, Daniel,67.6,2.4,130.8,0,200.8,8, Desert, JoseCuellar,125.6,1.3,219.4,0,329.6,8, Desert, Jose Angel Ruiz Garcia,53.7,1.6,633.4,0,192.3,6, Forest, alan,93.8,2.1,212.2,0,326.2,10, Desert, damselfly,13,1.1,20.2,0,291.6,0, No Selection, 
214,Francisco,280.9,1.1,301.9,0,351.9,0, No Selection, ozmar,55.1,2.7,240.5,0,11.6,12, Desert, Daniel,68.1,2.5,128.3,0,190.6,8, Desert, JoseCuellar,125.6,1.3,219.4,0,329.6,8, Desert, Jose Angel Ruiz Garcia,53.6,1.6,633.1,0,195.3,6, Forest, alan,93.5,2.2,212.6,0,323.1,10, Desert, damselfly,13,1.1,22,0,291.6,0, No Selection, 
215,Francisco,286.6,1.1,311.3,0,314.9,0, No Selection, ozmar,56.9,1.9,252.1,0,4.3,12, Desert, Daniel,68.4,2.5,128.2,0,190,8, Desert, JoseCuellar,125.6,1.3,219.4,0,329.6,8, Desert, Jose Angel Ruiz Garcia,52.1,1.5,626.6,0,182.9,6, Forest, alan,87.3,2.6,213.2,0,276.5,10, Desert, damselfly,13,1.1,25.3,0,269,0, No Selection, 
216,Francisco,289.4,1.1,323.2,0,351.8,0, No Selection, ozmar,57.8,2.4,264.1,0,4.3,12, Desert, Daniel,68.4,2.5,128.2,0,190,8, Desert, JoseCuellar,119.7,1.8,226.8,0,311.9,9, Desert, Jose Angel Ruiz Garcia,52.1,1.5,626.3,0,179.7,6, Forest, alan,87.3,2.6,213.6,0,276.5,10, Desert, damselfly,13,1.1,25.3,0,243.1,0, No Selection, 
217,Francisco,288.7,1.1,334.1,0,335.9,0, No Selection, ozmar,61.9,2.3,275.9,0,60.3,12, No Selection, Daniel,66.4,3.4,122.5,0,207.3,8, Desert, JoseCuellar,117.7,2,228.6,0,296.3,9, Desert, Jose Angel Ruiz Garcia,52.1,1.5,626.3,0,179.7,6, Forest, alan,87.3,2.6,213.6,0,276.5,10, Desert, damselfly,13,1.1,24.1,0,224.9,0, No Selection, 
218,Francisco,292.3,1.1,345,0,335.9,0, No Selection, ozmar,68.3,1.5,283.5,0,358.8,12, No Selection, Daniel,61.7,4.8,113.4,0,207.3,8, Desert, JoseCuellar,117.7,2,228.6,0,296.3,9, Desert, Jose Angel Ruiz Garcia,52.1,1.4,625.6,0,179.7,6, Forest, alan,86.3,2.7,213.6,0,270.2,10, Desert, damselfly,13,1.1,21.2,0,255.6,0, No Selection, 
219,Francisco,296.9,1.1,356.9,0,339.9,0, No Selection, ozmar,68.1,1.1,295.5,0,358.8,12, No Selection, Daniel,61.4,5,112.8,0,207.3,8, Desert, JoseCuellar,117.7,2,228.6,0,296.3,9, Desert, Jose Angel Ruiz Garcia,52.2,1.2,617,0,179.7,6, Forest, alan,74.8,3.2,214.3,0,270.2,10, Desert, damselfly,13,1.1,19.9,0,289.1,0, No Selection, 
220,Francisco,298.9,1.1,367.4,0,329.7,0, No Selection, ozmar,67.8,1.1,307.5,0,358.8,12, No Selection, Daniel,61,5,112.8,0,201.3,8, Desert, JoseCuellar,113.8,2.4,230.6,0,296.3,9, Desert, Jose Angel Ruiz Garcia,52.1,1.2,617,0,179.7,6, Forest, alan,70.5,3.3,214.3,0,270.2,10, Desert, damselfly,13,1.1,19.9,0,301.1,0, No Selection, 
221,Francisco,294.7,1.1,379,0,312,0, No Selection, ozmar,67.6,1.1,319.2,0,358.8,12, No Selection, Daniel,61,5,112.8,0,200.4,8, Desert, JoseCuellar,104.7,3,235.7,0,308.6,9, Desert, Jose Angel Ruiz Garcia,52.1,1.2,617,0,177,6, Forest, alan,70.5,3.3,214.3,0,270.2,10, Desert, damselfly,13,1.1,19.9,0,301.1,0, No Selection, 
222,Francisco,299,1.1,389.1,0,349.9,0, No Selection, ozmar,67.3,1.1,332.2,0,358.8,12, No Selection, Daniel,60.4,6.4,104,0,187.8,8, Desert, JoseCuellar,104.4,3.1,236.7,0,297.2,9, Desert, Jose Angel Ruiz Garcia,52.1,1.2,616.7,0,177,6, Forest, alan,70.5,3.3,214.3,0,270.2,10, Desert, damselfly,13,1.1,19.9,0,301.1,0, No Selection, 
223,Francisco,300,1.1,400.3,0,324,0, No Selection, ozmar,67,1.2,344,0,358.8,12, No Selection, Daniel,60.3,6.4,103.3,0,187.8,8, Desert, JoseCuellar,104.2,3.1,236.7,0,291.3,9, Desert, Jose Angel Ruiz Garcia,52.7,1.2,605.4,0,177,7, Forest, alan,68.2,3.3,214.3,0,270.2,11, Desert, damselfly,13,1.1,19.9,0,301.1,0, No Selection, 
224,Francisco,296.8,1.1,409.8,0,297.4,0, No Selection, ozmar,66.8,1.4,355.7,0,358.8,12, No Selection, Daniel,60.3,6.4,103.3,0,187.8,8, Desert, JoseCuellar,103.8,3.1,236.9,0,291.3,9, Desert, Jose Angel Ruiz Garcia,52.2,1.1,601.1,0,189.2,7, Forest, alan,64,3.5,214.3,0,270.2,11, Desert, damselfly,13,1.1,19.9,0,301.1,0, No Selection, 
225,Francisco,293.3,1.1,407.1,0,244.4,0, No Selection, ozmar,66.5,1.5,367.7,0,358.8,12, No Selection, Daniel,60.3,6.4,103.3,0,185.4,8, Desert, JoseCuellar,96.6,3.2,239.7,0,291.3,10, Desert, Jose Angel Ruiz Garcia,52.3,1.1,601.2,0,177.2,7, Forest, alan,63.6,3.6,214.3,0,270.2,11, Desert, damselfly,13,1.1,22.7,0,301.1,0, No Selection, 
226,Francisco,286.1,1.1,400.3,0,244.4,0, No Selection, ozmar,66.3,1.2,380,0,358.8,12, No Selection, Daniel,64.5,6.1,102.2,0,111.3,8, Desert, JoseCuellar,86.8,3.1,243.5,0,293.2,10, Desert, Jose Angel Ruiz Garcia,52.3,1.1,601.2,0,177.2,7, Forest, alan,63.6,3.6,214.3,0,270.2,11, Desert, damselfly,13,1.1,23.1,0,229,0, No Selection, 
227,Francisco,273.6,1.1,399.8,0,305.3,0, No Selection, ozmar,66,1.2,391.7,0,358.8,12, No Selection, Daniel,73.3,4,103.4,0,108.1,8, Desert, JoseCuellar,86.2,3,243.9,0,303.6,10, Desert, Jose Angel Ruiz Garcia,52.3,1.1,600,0,176.1,7, Forest, alan,60.8,3.7,214.2,0,260,11, Desert, damselfly,13,1.2,19.5,0,239.7,0, No Selection, 
228,Francisco,262.3,1,400.7,0,325.6,0, No Selection, ozmar,65.8,1.5,403.5,0,358.8,12, No Selection, Daniel,74.5,3.5,102.5,0,97.5,8, Desert, JoseCuellar,86.2,3,243.9,0,309,10, Desert, Jose Angel Ruiz Garcia,54.6,1,593.2,0,174.2,7, Forest, alan,53.3,4.4,206.6,0,214.2,11, Desert, damselfly,13,1.2,19.5,0,276.5,0, No Selection, 
229,Francisco,252.4,0.3,395.2,0,235.6,0, No Selection, ozmar,65.5,2,415.5,0,358.8,12, No Selection, Daniel,74.8,3.5,102.4,0,97.5,8, Desert, JoseCuellar,86.2,3,243.9,0,309,10, Desert, Jose Angel Ruiz Garcia,54.7,1,593.2,0,230.6,7, Forest, alan,53,4.5,206.2,0,208.7,11, Desert, damselfly,13,1.1,19.9,0,295.1,0, No Selection, 
230,Francisco,244.4,-0.2,387.4,0,235.6,0, No Selection, ozmar,65.2,2.6,428.4,0,358.8,12, No Selection, Daniel,74.8,3.5,102.4,0,97.5,8, Desert, JoseCuellar,79.1,2.6,246,0,240.6,11, Desert, Jose Angel Ruiz Garcia,54.8,1,593.2,0,230.6,7, Forest, alan,52.6,4.5,207.3,0,184.7,11, Desert, damselfly,13,1.1,21.9,0,280,0, No Selection, 
231,Francisco,236.7,-0.1,378.8,0,209.2,0, No Selection, ozmar,65,3.1,439.5,0,358.8,12, No Selection, Daniel,80.3,3,105.1,0,52.6,8, Desert, JoseCuellar,78.9,2.6,245.9,0,240.6,11, Desert, Jose Angel Ruiz Garcia,54.5,1,592.7,0,211,7, Forest, alan,52.6,4.5,207.3,0,181.2,11, Desert, damselfly,13,1.1,23.2,0,267.6,0, No Selection, 
232,Francisco,229,0.4,370.5,0,210.9,0, No Selection, ozmar,64.7,3,451.5,0,358.8,12, No Selection, Daniel,85.3,2.4,113.8,0,40.6,8, Desert, JoseCuellar,78.9,2.6,245.9,0,240.6,11, Desert, Jose Angel Ruiz Garcia,54.8,1,584.6,0,193.5,7, Forest, alan,53.8,5,200.5,0,181.2,11, Desert, damselfly,13,1.2,19.3,0,271.8,0, No Selection, 
233,Francisco,221.5,0.4,360.3,0,218.7,0, No Selection, ozmar,65.7,1.8,463.1,0,7.8,12, No Selection, Daniel,93.4,1.7,124.7,0,40.6,8, Desert, JoseCuellar,78.9,2.6,245.9,0,240.6,11, Desert, Jose Angel Ruiz Garcia,54.6,1,583.9,0,200.8,7, Forest, alan,53.8,5,200.5,0,181.2,11, Desert, damselfly,13,1.2,19.5,0,31.8,0, No Selection, 
234,Francisco,213.6,-1,352.1,0,239,0, No Selection, ozmar,67,3.2,475.8,0,9.6,12, Forest, Daniel,100.8,2,134.1,0,29.3,8, Desert, JoseCuellar,76.1,2.5,239.8,0,188.6,11, Desert, Jose Angel Ruiz Garcia,54.9,1,584.1,0,200.8,7, Forest, alan,53.8,5,200.5,0,181.2,11, Desert, damselfly,13,1.2,19.5,0,350.6,0, No Selection, 
235,Francisco,202.6,-1.3,345.5,0,239,0, No Selection, ozmar,67.9,4.5,484.5,0,10.6,12, Forest, Daniel,105.5,2.5,144.1,0,27.7,8, Desert, JoseCuellar,76.1,2.5,240.9,0,181.5,11, Desert, Jose Angel Ruiz Garcia,54.9,1,584.1,0,200.8,7, Forest, alan,53.8,5,200.5,0,181.2,11, Desert, damselfly,13,1.2,19.5,0,269.6,0, No Selection, 
236,Francisco,191.6,-1,344.3,0,239,0, No Selection, ozmar,68,4.5,487,0,10.6,12, Forest, Daniel,110.1,2.5,155,0,27.7,8, Desert, JoseCuellar,76.1,2.5,240.5,0,181.5,11, Desert, Jose Angel Ruiz Garcia,52.8,1.1,577.4,0,179.4,7, Forest, alan,56.4,4.9,193.8,0,147.6,11, Desert, damselfly,13,1.1,19.5,0,275.5,0, No Selection, 
237,Francisco,180.4,-0.5,344.8,0,253.4,0, No Selection, ozmar,68,4.5,487,0,17.2,12, Forest, Daniel,113,2.3,166.6,0,27.7,8, Desert, JoseCuellar,76.1,2.5,240.5,0,178.4,11, Desert, Jose Angel Ruiz Garcia,52.8,1.1,577.1,0,175.3,7, Forest, alan,61.5,4.5,183.5,0,176.4,11, Desert, damselfly,13,1.1,19.7,0,12.8,0, No Selection, 
238,Francisco,168.1,0.4,345.5,0,293.4,0, No Selection, ozmar,68,4.5,487,0,18.3,12, Forest, Daniel,116.8,1.4,178,0,27.7,8, Desert, JoseCuellar,70.1,2.3,236.3,0,273.1,11, Desert, Jose Angel Ruiz Garcia,52.8,1.1,577.1,0,175.3,7, Forest, alan,60.6,5.7,172,0,185.1,11, Desert, damselfly,13,1.1,19.7,0,120.8,0, No Selection, 
239,Francisco,157.9,1.1,350.8,0,300.7,0, No Selection, ozmar,68,4.4,487.4,0,347.8,12, Forest, Daniel,119.3,1.3,189.7,0,27.7,8, Desert, JoseCuellar,69.9,2.3,237.6,0,334.3,11, Desert, Jose Angel Ruiz Garcia,52.8,1.1,576.7,0,175.3,7, Forest, alan,60.3,5.9,168.9,0,185.1,11, Desert, damselfly,13,1.1,19.7,0,136.1,0, No Selection, 
240,Francisco,147.3,2.7,357.3,0,240.6,0, No Selection, ozmar,59.7,2.1,496.4,0,334.5,12, Forest, Daniel,122.8,0.7,200.7,0,5.1,8, Desert, JoseCuellar,70.8,2.3,236.4,0,334.3,11, Desert, Jose Angel Ruiz Garcia,53.6,0.8,569.6,0,207.2,8, Forest, alan,60.3,5.9,168.9,0,183.1,11, Desert, damselfly,13,1.1,19.7,0,177.7,0, No Selection, 
241,Francisco,136.4,3.5,355,0,155.9,0, No Selection, ozmar,58.3,1.1,497.7,0,104.6,12, Forest, Daniel,125.1,1.3,212.7,0,15.4,8, Desert, JoseCuellar,70.7,2.3,236.5,0,338.7,11, Desert, Jose Angel Ruiz Garcia,53.8,0.8,569.9,0,222.2,8, Forest, alan,60.3,5.9,168.9,0,178.2,11, Desert, damselfly,13.3,1.1,16.5,0,190.5,0, No Selection, 
242,Francisco,129.6,3.4,350.6,0,179.6,0, No Selection, ozmar,59.4,1.2,496.4,0,107.6,12, Forest, Daniel,128.6,1.5,222.5,0,15.4,8, Desert, JoseCuellar,68.2,2.2,243.1,0,338.7,11, Desert, Jose Angel Ruiz Garcia,53.8,0.8,569.9,0,222.2,8, Forest, alan,60.4,5.8,166.4,0,178.2,11, Desert, damselfly,13.2,1.1,16.3,0,223.8,0, No Selection, 
243,Francisco,129.6,3.4,350.6,0,179.6,0, No Selection, ozmar,59.4,1.2,496.4,0,107.6,12, Forest, Daniel,130.9,1.9,234.2,0,15.4,8, Desert, JoseCuellar,72.1,2.3,254.1,0,34.5,11, Desert, Jose Angel Ruiz Garcia,53.7,0.8,569.8,0,220.6,8, Forest, alan,60.5,5.5,159.7,0,179.6,11, Desert, damselfly,13.1,1.3,13.2,0,227.1,0, No Selection, 
244,Francisco,129.6,3.4,350.6,0,179.6,0, No Selection, ozmar,59.4,1.2,496.4,0,104.3,12, Forest, Daniel,131.3,1.6,243.5,0,15.4,8, Desert, JoseCuellar,76,2.1,261.7,0,34.5,11, Desert, Jose Angel Ruiz Garcia,54,-0.2,559.8,0,154.2,8, Forest, alan,60.5,5.5,160.3,0,181.6,11, Desert, damselfly,13,1.3,13.1,0,201.5,0, No Selection, 
245,Francisco,129.6,3.4,350.6,0,180,0, No Selection, ozmar,60.2,1.4,496.2,0,99.1,12, Forest, Daniel,132.5,2,257.8,0,7,8, Desert, JoseCuellar,75.8,2.1,261.3,0,34.5,11, Desert, Jose Angel Ruiz Garcia,61.4,-3.1,553.4,0,147,8, Forest, alan,60.5,5.5,160.3,0,181.6,11, Desert, damselfly,13,1.3,13.1,0,215.8,0, No Selection, 
